Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount ,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
984,50,Male,Sunglasses,Accessories,73,Texas,L,Cyan,Fall,4.9,No,Next Day Air,Yes,40,PayPal,Weekly
985,31,Female,Blouse,Clothing,42,Georgia,S,White,Summer,4,No,Free Shipping,No,15,Debit Card,Weekly
986,25,Female,Sandals,Footwear,53,Alabama,M,Purple,Spring,3.2,No,Store Pickup,No,11,Bank Transfer,Every 3 Months
987,21,Male,Phone,Clothing,1410,Chicago,M,White,Spring,,No,Express,Yes,0,Credit Card,Quarterly
988,24,Male,Dress,Clothing,98,Kentucky,M,Peach,Winter,4.1,No,2-Day Shipping,No,32,PayPal,Annually
989,24,Male,Belt,Accessories,42,New Jersey,M,Charcoal,Summer,3.9,No,Free Shipping,No,11,Debit Card,Quarterly
990,63,Female,Gloves,Accessories,99,Virginia,L,Teal,Winter,4,No,Express,No,35,Credit Card,Fortnightly
991,37,Male,Shoes,Clothing,202,Houston,S,Black,Spring,,No,Express,Yes,,Credit Card,Weekly
992,60,Male,Jacket,Outerwear,80,Alaska,M,Teal,Winter,4.2,No,Next Day Air,Yes,10,Bank Transfer,Monthly
993,63,Male,Skirt,Clothing,45,Ohio,M,Red,Summer,3.5,Yes,Standard,Yes,4,PayPal,Quarterly
994,45,Female,Skirt,Clothing,79,Arizona,M,Lavender,Winter,3.7,No,Store Pickup,No,23,Venmo,Fortnightly
995,47,Male,Shorts,Clothing,21,Illinois,M,Brown,Winter,3.8,No,Store Pickup,No,12,Venmo,Fortnightly
996,38,Female,Shoes,Accessories,0,New York,M,Black,Autumn,3,No,Standard,No,2,Cash,Weekly
997,65,Male,Gloves,Accessories,35,South Carolina,M,Silver,Spring,4.5,No,Free Shipping,No,38,Venmo,Bi-Weekly
998,66,Male,Jacket,Outerwear,23,Connecticut,S,Indigo,Fall,3.5,No,Standard,Yes,34,Bank Transfer,Every 3 Months
999,20,Other,Headphones,Electronics,544,Phoenix,,Black,Summer,5,No,Express,No,37,Cash,Weekly
1000,52,Male,Jewelry,Accessories,25,Rhode Island,XL,Brown,Spring,3.4,Yes,Standard,Yes,48,Debit Card,Quarterly
1001,33,Female,Headphones,Accessories,0,New York,L,Red,Summer,2,No,Express,No,,Debit Card,Weekly
1002,68,Male,Dress,Clothing,96,Montana,M,Green,Winter,4.2,No,Standard,Yes,47,PayPal,Quarterly
1003,65,Male,Sunglasses,Accessories,69,Maryland,XL,Yellow,Summer,4.6,Yes,Express,Yes,42,Credit Card,Fortnightly
1004,29,Male,Boots,Footwear,62,Tennessee,L,Brown,Winter,4.8,No,Store Pickup,Yes,44,Venmo,Monthly
1005,66,Other,Shoes,Electronics,0,Houston,,Red,Summer,1,No,Express,Yes,34,Credit Card,Quarterly
1006,56,Male,Dress,Clothing,65,Illinois,L,Charcoal,Fall,3.2,No,Standard,Yes,22,Venmo,Bi-Weekly
1007,35,Female,Jacket,Outerwear,67,North Dakota,XL,Cyan,Spring,3.7,No,2-Day Shipping,No,18,Credit Card,Monthly
1008,59,Male,Jacket,Outerwear,81,Illinois,M,White,Fall,3.3,Yes,Express,Yes,48,Venmo,Every 3 Months
1009,36,Male,Sunglasses,Accessories,57,Hawaii,M,Lavender,Spring,3.4,No,Store Pickup,No,5,Credit Card,Weekly
1010,62,Other,Headphones,Clothing,1294,Houston,XL,White,Spring,,No,Express,Yes,39,Debit Card,Weekly
1011,37,Male,Dress,Clothing,98,Kansas,S,Olive,Fall,4.2,No,Standard,No,26,Credit Card,Every 3 Months
1012,24,Male,Skirt,Clothing,38,Maryland,L,Gold,Fall,4.7,No,Standard,Yes,6,Credit Card,Every 3 Months
1013,19,Male,Sweater,Clothing,64,Maine,L,Maroon,Winter,3.1,Yes,Express,Yes,2,Cash,Fortnightly
1014,33,Female,Phone,Clothing,0,Houston,XL,Blue,Autumn,5,Yes,Standard,No,2,PayPal,Weekly
1015,56,Female,Shoes,Electronics,0,Chicago,,Red,Spring,,No,Standard,Yes,,Debit Card,Quarterly
1016,61,Male,Hat,Accessories,81,Pennsylvania,M,Beige,Summer,2.6,No,Express,Yes,46,Credit Card,Monthly
1017,52,Male,Shorts,Clothing,93,Connecticut,M,Maroon,Spring,2.7,No,Express,Yes,19,Credit Card,Bi-Weekly
1018,24,Female,Shorts,Clothing,33,Georgia,XL,Gray,Spring,2.8,No,Free Shipping,No,14,Cash,Weekly
1019,62,Male,Blouse,Clothing,83,Connecticut,M,Cyan,Winter,3.5,No,2-Day Shipping,No,47,PayPal,Bi-Weekly
1020,29,Male,Pants,Clothing,55,Idaho,M,Turquoise,Summer,4.2,No,Express,No,42,Credit Card,Every 3 Months
1021,46,Male,Jacket,Outerwear,99,Louisiana,M,Gray,Winter,4.6,Yes,Express,Yes,50,Debit Card,Weekly
1022,24,Male,Belt,Accessories,91,Vermont,S,Red,Winter,3.4,No,2-Day Shipping,No,44,Debit Card,Quarterly
1023,62,Male,Socks,Clothing,23,Arkansas,L,Silver,Fall,3.7,No,Express,No,39,PayPal,Weekly
1024,51,Male,Watch,Electronics,1460,New York,,Blue,Summer,5,Yes,Express,No,,PayPal,Quarterly
1025,26,Male,Scarf,Accessories,71,New Hampshire,L,Teal,Summer,2.7,No,Store Pickup,No,37,PayPal,Bi-Weekly
1026,52,Male,Socks,Clothing,100,Delaware,M,Silver,Spring,4.3,Yes,Store Pickup,Yes,8,PayPal,Monthly
1027,50,Male,Scarf,Accessories,38,Mississippi,M,Indigo,Summer,3.8,No,Standard,Yes,2,Bank Transfer,Quarterly
1028,65,Male,Gloves,Accessories,72,Florida,L,Pink,Fall,4.5,Yes,Next Day Air,Yes,4,PayPal,Quarterly
1029,44,Male,Hoodie,Clothing,60,Wyoming,L,Purple,Spring,3.8,Yes,Free Shipping,Yes,3,Debit Card,Quarterly
1030,33,Other,Laptop,Accessories,509,Los Angeles,M,Green,Spring,4,No,Express,No,11,Debit Card,Weekly
1031,50,Male,Dress,Clothing,90,Iowa,M,Beige,Summer,3,Yes,Store Pickup,Yes,36,Debit Card,Fortnightly
1032,28,Male,Shorts,Clothing,98,Utah,M,Violet,Fall,2.8,No,Next Day Air,Yes,31,Venmo,Fortnightly
1033,37,Male,Sweater,Clothing,62,Florida,M,Purple,Fall,4.5,Yes,Standard,Yes,46,Credit Card,Weekly
1034,60,Other,Shirt,Accessories,379,New York,M,White,Spring,5,No,Express,Yes,12,Cash,Quarterly
1035,60,Female,Dress,Clothing,90,Arizona,M,Gold,Fall,3.1,No,Next Day Air,No,50,Debit Card,Monthly
1036,45,Male,Scarf,Accessories,95,Oregon,XL,Black,Fall,4,No,Standard,Yes,41,Cash,Weekly
1037,34,Male,Coat,Outerwear,42,West Virginia,L,Olive,Spring,3.9,Yes,Store Pickup,Yes,29,PayPal,Every 3 Months
1038,47,Male,Skirt,Clothing,43,Missouri,S,Charcoal,Fall,4.8,No,Standard,No,4,Cash,Fortnightly
1039,35,Female,Sandals,Footwear,94,Alaska,M,Olive,Fall,3.3,No,Express,No,9,Bank Transfer,Fortnightly
1040,59,Female,Coat,Outerwear,75,Texas,M,Black,Summer,4.8,No,Next Day Air,No,9,PayPal,Quarterly
1041,51,Male,Blouse,Clothing,79,New Hampshire,S,Indigo,Fall,2.7,No,Store Pickup,Yes,12,Bank Transfer,Quarterly
1042,62,Other,Watch,Clothing,0,Houston,M,White,Summer,,Yes,Standard,No,4,Credit Card,Weekly
1043,41,Male,Jacket,Outerwear,68,Iowa,L,Red,Winter,4.4,Yes,Store Pickup,Yes,22,Credit Card,Quarterly
1044,47,Female,Sweater,Clothing,51,Maine,M,Indigo,Winter,3.8,No,2-Day Shipping,No,42,Cash,Monthly
1045,57,Female,Handbag,Accessories,77,Iowa,XL,Red,Fall,3.3,No,Next Day Air,No,40,Venmo,Bi-Weekly
1046,21,Male,Coat,Outerwear,92,West Virginia,M,Blue,Summer,2.7,No,Free Shipping,No,17,PayPal,Annually
1047,29,Male,Belt,Accessories,81,New Jersey,M,Olive,Spring,4.5,No,Store Pickup,Yes,8,Venmo,Bi-Weekly
1048,53,Female,Pants,Clothing,63,Rhode Island,S,Green,Summer,3.8,No,2-Day Shipping,No,12,Bank Transfer,Bi-Weekly
1049,33,Female,Boots,Footwear,71,Massachusetts,M,Brown,Spring,3.8,No,Next Day Air,No,21,PayPal,Bi-Weekly
1050,30,Male,Coat,Outerwear,48,Missouri,M,Beige,Fall,2.7,Yes,Store Pickup,Yes,25,PayPal,Quarterly
1051,29,Male,Shorts,Clothing,24,Oklahoma,M,Gray,Winter,4.4,No,Standard,No,10,Debit Card,Weekly
1052,39,Male,Hat,Accessories,24,Indiana,L,Turquoise,Spring,3.5,No,Store Pickup,Yes,11,Cash,Weekly
1053,47,Male,Shorts,Clothing,91,Arkansas,L,Black,Winter,4,Yes,2-Day Shipping,Yes,48,PayPal,Monthly
1054,26,Female,Dress,Clothing,95,Georgia,M,Orange,Fall,4.9,No,Next Day Air,No,50,Credit Card,Weekly
1055,53,Male,Sunglasses,Accessories,97,Alaska,L,Teal,Winter,2.9,No,Free Shipping,No,11,Debit Card,Fortnightly
1056,47,Male,Jewelry,Accessories,85,California,M,Teal,Fall,4.1,No,Express,Yes,21,Venmo,Bi-Weekly
1057,35,Female,Laptop,Accessories,373,Houston,L,Blue,Summer,,No,Standard,Yes,49,PayPal,Monthly
1058,59,Male,Gloves,Accessories,84,Massachusetts,M,Violet,Fall,2.9,No,Store Pickup,No,32,Cash,Bi-Weekly
1059,48,Male,Bag,Electronics,236,Houston,,Red,Spring,,Yes,Express,No,,Debit Card,Monthly
1060,65,Other,Shirt,Clothing,0,Phoenix,S,Blue,Summer,,Yes,Express,Yes,,Cash,Quarterly
1061,40,Male,Handbag,Accessories,87,Montana,L,Cyan,Spring,2.9,No,2-Day Shipping,No,10,Cash,Every 3 Months
1062,38,Female,Shirt,Clothing,66,Wyoming,M,Silver,Winter,3.3,No,Store Pickup,No,40,Credit Card,Monthly
1063,54,Male,Blouse,Clothing,70,Mississippi,XL,Charcoal,Summer,3.7,Yes,Express,Yes,23,Credit Card,Fortnightly
1064,45,Male,Bag,Electronics,1270,New York,,Red,Autumn,1,No,Standard,No,3,Debit Card,Weekly
1065,32,Male,Hoodie,Clothing,48,California,M,Charcoal,Fall,3.9,No,Express,No,47,Venmo,Weekly
1066,27,Male,Backpack,Accessories,34,South Dakota,L,Magenta,Fall,3.5,No,Next Day Air,Yes,34,PayPal,Quarterly
1067,21,Male,Hoodie,Clothing,42,Kansas,L,Magenta,Fall,3.7,Yes,Next Day Air,Yes,47,Bank Transfer,Monthly
1068,30,Male,Gloves,Accessories,68,Virginia,M,Cyan,Spring,4.6,No,Standard,No,15,PayPal,Monthly
1069,61,Male,Shirt,Accessories,0,Houston,M,White,Autumn,4,No,Standard,Yes,2,PayPal,Weekly
1070,43,Other,Phone,Electronics,851,Los Angeles,,Green,Winter,,No,Standard,No,0,PayPal,Weekly
1071,19,Male,Shoes,Footwear,70,Nevada,M,White,Fall,4.7,Yes,Standard,Yes,48,PayPal,Bi-Weekly
1072,21,Male,Pants,Clothing,83,Michigan,S,Lavender,Summer,4.5,Yes,Next Day Air,Yes,50,Venmo,Quarterly
1073,50,Male,Jewelry,Accessories,75,North Carolina,M,Magenta,Summer,3.3,No,Free Shipping,Yes,50,Debit Card,Weekly
1074,31,Female,Shirt,Clothing,60,Alabama,L,Pink,Winter,4.3,No,Standard,No,48,Venmo,Bi-Weekly
1075,60,Female,Jewelry,Accessories,40,Hawaii,M,Yellow,Summer,3.6,No,2-Day Shipping,No,32,Bank Transfer,Fortnightly
1076,53,Male,Handbag,Accessories,37,Delaware,M,Maroon,Fall,3.6,No,2-Day Shipping,No,23,Cash,Quarterly
1077,66,Male,Bag,Clothing,0,Chicago,M,Blue,Summer,4,Yes,Standard,Yes,0,Cash,Quarterly
1078,23,Male,Boots,Footwear,75,South Dakota,M,Pink,Winter,4.9,No,Next Day Air,No,41,Credit Card,Weekly
1079,23,Male,Sandals,Footwear,81,Mississippi,L,Beige,Fall,4.5,Yes,Free Shipping,Yes,48,Debit Card,Quarterly
1080,25,Male,Gloves,Accessories,99,Rhode Island,M,Blue,Spring,4.9,Yes,Next Day Air,Yes,48,Debit Card,Every 3 Months
1081,70,Female,Shirt,Clothing,76,Arkansas,L,Violet,Fall,3.4,No,Free Shipping,No,14,Cash,Bi-Weekly
1082,40,Other,Laptop,Accessories,0,Houston,L,White,Autumn,,Yes,Express,No,45,Debit Card,Monthly
1083,18,Male,Skirt,Clothing,66,Nevada,M,Orange,Spring,3.8,No,Next Day Air,No,5,Credit Card,Bi-Weekly
1084,70,Male,Jacket,Outerwear,42,Florida,M,Olive,Fall,4.6,No,Free Shipping,No,26,Debit Card,Every 3 Months
1085,27,Male,Gloves,Accessories,23,Texas,M,Orange,Summer,4.6,Yes,Free Shipping,Yes,34,Venmo,Monthly
1086,37,Male,Sweater,Clothing,59,Arizona,M,Silver,Fall,4.4,No,Express,Yes,49,Credit Card,Fortnightly
1087,59,Female,Laptop,Accessories,464,Houston,S,Red,Spring,5,No,Express,No,,PayPal,Monthly
1088,57,Male,Belt,Accessories,82,Virginia,S,Pink,Summer,4.5,No,Next Day Air,No,8,Credit Card,Fortnightly
1089,38,Female,Hat,Accessories,54,Michigan,M,Blue,Summer,4.3,No,Next Day Air,No,3,Debit Card,Bi-Weekly
1090,69,Male,Hoodie,Clothing,28,Wyoming,L,White,Spring,3.1,No,Store Pickup,No,30,Credit Card,Annually
1091,26,Female,Sweater,Clothing,48,South Carolina,S,Gray,Fall,4.9,No,Express,No,25,Cash,Every 3 Months
1092,56,Male,Blouse,Clothing,78,Wisconsin,M,Blue,Summer,4.8,No,Next Day Air,No,27,Venmo,Monthly
1093,41,Male,Jacket,Outerwear,22,Oklahoma,L,White,Summer,3.1,No,Next Day Air,Yes,27,PayPal,Monthly
1094,59,Male,T-shirt,Clothing,20,Alabama,XL,Blue,Spring,4.1,No,Store Pickup,Yes,3,PayPal,Every 3 Months
1095,25,Male,Shoes,Electronics,0,New York,,Blue,Winter,4,No,Standard,No,,Credit Card,Weekly
1096,40,Female,Belt,Accessories,71,New York,M,Magenta,Spring,3,No,Store Pickup,No,30,Venmo,Weekly
1097,40,Male,Headphones,Accessories,0,Houston,L,Green,Summer,4,Yes,Standard,No,,Credit Card,Quarterly
1098,64,Female,Bag,Electronics,0,New York,,White,Winter,1,No,Express,Yes,,Debit Card,Monthly
1099,37,Male,Sandals,Footwear,39,North Dakota,L,Gray,Summer,4.1,Yes,Free Shipping,Yes,7,Bank Transfer,Every 3 Months
1100,57,Other,Bag,Electronics,0,Phoenix,,Black,Summer,,Yes,Standard,Yes,,Credit Card,Weekly
1101,63,Male,Sweater,Clothing,41,Louisiana,XL,Purple,Spring,4.8,Yes,Next Day Air,Yes,37,Cash,Bi-Weekly
1102,38,Male,Hat,Accessories,57,Montana,S,Red,Winter,3.2,Yes,2-Day Shipping,Yes,11,Credit Card,Every 3 Months
1103,18,Male,Hoodie,Clothing,25,Texas,M,Silver,Summer,3.6,Yes,Express,Yes,14,PayPal,Annually
1104,35,Female,Shirt,Clothing,81,Nebraska,XL,Green,Winter,2.6,No,Standard,No,33,Debit Card,Annually
1105,37,Male,Boots,Footwear,48,Kansas,L,Magenta,Winter,3.3,No,Standard,No,23,PayPal,Quarterly
1106,56,Other,Shirt,Accessories,0,Los Angeles,S,Blue,Spring,2,Yes,Express,No,50,PayPal,Quarterly
1107,51,Male,Sandals,Footwear,78,Delaware,M,Orange,Winter,2.8,No,2-Day Shipping,No,39,Bank Transfer,Quarterly
1108,52,Female,Shoes,Footwear,50,Maryland,M,Pink,Winter,3.7,No,Store Pickup,No,35,Venmo,Weekly
1109,40,Male,Coat,Outerwear,90,Montana,L,Indigo,Winter,5,Yes,Store Pickup,Yes,21,Cash,Fortnightly
1110,64,Female,Sweater,Clothing,96,Tennessee,XL,Charcoal,Fall,4.1,No,Standard,No,15,Credit Card,Annually
1111,48,Male,Shirt,Clothing,54,Delaware,M,Orange,Winter,2.8,No,2-Day Shipping,Yes,22,Debit Card,Bi-Weekly
1112,55,Female,T-shirt,Clothing,20,Montana,S,Maroon,Winter,3.9,No,Next Day Air,No,43,Bank Transfer,Weekly
1113,27,Male,Hat,Accessories,56,Pennsylvania,M,Silver,Winter,4.3,No,Free Shipping,No,17,Venmo,Bi-Weekly
1114,33,Female,Belt,Accessories,91,Montana,M,Magenta,Spring,3.4,No,2-Day Shipping,No,34,Credit Card,Bi-Weekly
1115,69,Male,T-shirt,Clothing,75,Oregon,S,Red,Spring,4,No,Store Pickup,Yes,47,Venmo,Bi-Weekly
1116,26,Female,Hat,Accessories,80,Oklahoma,M,Charcoal,Spring,4,No,Express,No,40,Bank Transfer,Bi-Weekly
1117,44,Female,Dress,Clothing,43,Colorado,M,Silver,Winter,3.1,No,Free Shipping,No,15,Debit Card,Every 3 Months
1118,29,Other,Headphones,Clothing,158,Chicago,L,Blue,Spring,4,No,Standard,No,19,Cash,Monthly
1119,47,Female,Jewelry,Accessories,34,North Dakota,M,Blue,Winter,4.8,No,Free Shipping,No,49,Debit Card,Every 3 Months
1120,46,Female,Phone,Electronics,0,New York,,Red,Winter,5,Yes,Standard,Yes,48,Credit Card,Monthly
1121,49,Female,Headphones,Clothing,1209,Los Angeles,L,Red,Winter,,No,Standard,Yes,,Cash,Quarterly
1122,27,Male,Sweater,Clothing,32,Wyoming,S,Blue,Summer,4.3,Yes,Store Pickup,Yes,50,Cash,Bi-Weekly
1123,52,Female,Hoodie,Clothing,20,Rhode Island,XL,Red,Winter,4.8,No,Store Pickup,No,37,PayPal,Weekly
1124,24,Male,Jewelry,Accessories,26,Missouri,XL,Magenta,Summer,4.1,No,Next Day Air,Yes,42,Venmo,Quarterly
1125,25,Male,Gloves,Accessories,71,Indiana,M,Indigo,Winter,3.2,Yes,2-Day Shipping,Yes,19,PayPal,Annually
1126,40,Other,Phone,Accessories,0,Chicago,M,Blue,Spring,3,No,Express,No,,Debit Card,Weekly
1127,61,Male,Socks,Clothing,29,Kentucky,M,Silver,Summer,3.5,No,Standard,No,48,Bank Transfer,Quarterly
1128,57,Female,Blouse,Clothing,58,Pennsylvania,L,Orange,Summer,4,No,Express,No,40,PayPal,Every 3 Months
1129,34,Male,Hoodie,Clothing,66,Idaho,S,Black,Spring,3.2,Yes,Express,Yes,18,PayPal,Annually
1130,61,Male,Dress,Clothing,60,Washington,M,Orange,Fall,3.6,Yes,Standard,Yes,4,Debit Card,Fortnightly
1131,32,Male,Shirt,Clothing,76,Kentucky,S,Beige,Winter,2.8,Yes,Standard,Yes,33,Venmo,Bi-Weekly
1132,60,Female,Headphones,Accessories,0,Phoenix,S,Red,Autumn,2,No,Express,No,,Credit Card,Weekly
1133,49,Male,Blouse,Clothing,53,Virginia,S,Violet,Spring,4,No,Express,No,19,PayPal,Monthly
1134,41,Male,Sweater,Clothing,80,Pennsylvania,XL,Violet,Winter,3.8,No,Store Pickup,No,32,Cash,Weekly
1135,49,Female,Skirt,Clothing,62,Tennessee,M,Beige,Spring,3.9,No,Free Shipping,No,45,PayPal,Every 3 Months
1136,70,Male,Scarf,Accessories,20,New York,XL,Gold,Spring,3.3,No,Standard,No,39,PayPal,Annually
1137,43,Female,Sneakers,Footwear,24,Maryland,XL,Purple,Spring,2.6,No,2-Day Shipping,No,23,Credit Card,Weekly
1138,44,Male,Shirt,Clothing,0,Chicago,M,Red,Winter,,No,Standard,Yes,36,Cash,Weekly
1139,41,Male,Scarf,Accessories,59,Mississippi,L,Orange,Fall,2.7,No,Store Pickup,No,26,Credit Card,Fortnightly
1140,44,Female,Sneakers,Footwear,61,Missouri,M,Pink,Spring,3.5,No,Store Pickup,No,30,Venmo,Quarterly
1141,23,Female,Sunglasses,Accessories,55,Michigan,M,Magenta,Spring,3.5,No,2-Day Shipping,No,40,Cash,Annually
1142,36,Female,Pants,Clothing,50,Tennessee,L,Turquoise,Fall,2.9,No,Standard,No,44,Bank Transfer,Bi-Weekly
1143,26,Female,Shirt,Clothing,30,Oregon,M,Cyan,Fall,4.5,No,Express,No,39,Debit Card,Bi-Weekly
1144,59,Other,Shirt,Electronics,0,Chicago,,Blue,Autumn,,Yes,Standard,No,24,PayPal,Monthly
1145,57,Male,Sunglasses,Accessories,50,Missouri,L,Indigo,Summer,4.9,No,Next Day Air,Yes,32,Debit Card,Bi-Weekly
1146,39,Male,Pants,Clothing,25,Ohio,L,Peach,Spring,4.9,No,2-Day Shipping,No,10,Venmo,Annually
1147,70,Male,Shorts,Clothing,82,Nevada,M,Orange,Fall,4.1,No,Free Shipping,No,47,Venmo,Weekly
1148,49,Male,Dress,Clothing,37,South Carolina,M,Lavender,Spring,3.1,Yes,Next Day Air,Yes,33,Cash,Every 3 Months
1149,26,Male,Shoes,Footwear,87,South Carolina,M,Maroon,Spring,4.1,Yes,Standard,Yes,3,Cash,Monthly
1150,68,Male,Jacket,Outerwear,51,Tennessee,M,Black,Spring,4.6,No,Free Shipping,Yes,18,Venmo,Weekly
1151,41,Male,Sneakers,Footwear,36,Vermont,L,Orange,Summer,4.7,Yes,Free Shipping,Yes,48,Debit Card,Quarterly
1152,60,Male,Watch,Electronics,0,Houston,,Black,Summer,2,Yes,Express,Yes,,Cash,Quarterly
1153,69,Male,Shorts,Clothing,95,Pennsylvania,XL,Violet,Fall,2.7,No,2-Day Shipping,No,30,Bank Transfer,Weekly
1154,26,Male,T-shirt,Clothing,78,Hawaii,L,Green,Fall,4.5,Yes,Store Pickup,Yes,20,Credit Card,Bi-Weekly
1155,36,Male,Belt,Accessories,39,Montana,L,Pink,Summer,3.6,No,Store Pickup,No,38,Venmo,Monthly
1156,67,Female,Hoodie,Clothing,21,Nevada,M,Olive,Summer,2.6,No,2-Day Shipping,No,4,Cash,Monthly
1157,23,Male,Shoes,Footwear,37,Montana,XL,White,Summer,4.5,Yes,Store Pickup,Yes,36,Venmo,Annually
1158,41,Male,Blouse,Clothing,46,Kansas,M,Lavender,Fall,2.6,Yes,Next Day Air,Yes,30,Credit Card,Annually
1159,24,Female,Blouse,Clothing,95,Alaska,L,Yellow,Winter,2.9,No,2-Day Shipping,No,38,Venmo,Every 3 Months
1160,50,Female,Sunglasses,Accessories,97,Georgia,L,Green,Fall,3.6,No,Free Shipping,No,4,Credit Card,Annually
1161,19,Other,Shirt,Clothing,0,Los Angeles,L,Red,Winter,,No,Express,Yes,37,PayPal,Quarterly
1162,33,Female,Scarf,Accessories,64,Florida,L,Green,Summer,3.6,No,2-Day Shipping,No,23,Credit Card,Monthly
1163,41,Female,Shoes,Electronics,0,Houston,,Red,Autumn,,No,Express,No,,Credit Card,Monthly
1164,46,Other,Headphones,Accessories,1225,New York,L,Black,Summer,,Yes,Express,Yes,,PayPal,Quarterly
1165,49,Male,Sandals,Footwear,89,Maryland,M,Indigo,Fall,4.5,No,Free Shipping,Yes,3,Debit Card,Weekly
1166,38,Male,Headphones,Electronics,0,Phoenix,,Blue,Winter,,Yes,Express,No,,Debit Card,Quarterly
1167,41,Male,Socks,Clothing,99,Alabama,M,Beige,Summer,3.5,No,Free Shipping,Yes,33,Credit Card,Fortnightly
1168,54,Male,Socks,Clothing,80,North Dakota,M,Peach,Spring,4.4,No,2-Day Shipping,Yes,33,Debit Card,Bi-Weekly
1169,69,Male,Handbag,Accessories,76,Louisiana,L,Beige,Winter,4.6,Yes,Next Day Air,Yes,31,Debit Card,Quarterly
1170,20,Female,Headphones,Electronics,0,New York,,Blue,Autumn,,Yes,Standard,Yes,,Cash,Weekly
1171,68,Male,Shirt,Accessories,0,New York,S,Black,Autumn,,Yes,Standard,Yes,42,Credit Card,Monthly
1172,27,Female,Boots,Footwear,94,Connecticut,M,Maroon,Spring,4.9,No,Next Day Air,No,3,Bank Transfer,Quarterly
1173,21,Male,Socks,Clothing,36,South Carolina,XL,Black,Spring,3.2,No,Next Day Air,Yes,23,Cash,Bi-Weekly
1174,42,Male,Jeans,Clothing,23,Pennsylvania,M,Beige,Summer,3.9,Yes,Standard,Yes,6,PayPal,Quarterly
1175,46,Female,Sweater,Clothing,71,Kentucky,L,Maroon,Spring,3.2,No,Express,No,42,Credit Card,Quarterly
1176,19,Female,Shirt,Clothing,80,Georgia,M,Gold,Winter,2.7,No,Next Day Air,No,37,Bank Transfer,Fortnightly
1177,25,Male,Shorts,Clothing,68,Alaska,XL,Red,Spring,4.8,Yes,Standard,Yes,45,Bank Transfer,Weekly
1178,49,Male,Jacket,Outerwear,61,Indiana,M,Cyan,Spring,4,No,Free Shipping,Yes,34,Bank Transfer,Annually
1179,61,Female,Blouse,Clothing,74,Idaho,L,Teal,Summer,4.9,No,2-Day Shipping,No,30,Credit Card,Monthly
1180,49,Female,Belt,Accessories,90,North Carolina,M,Red,Fall,3.1,No,Store Pickup,No,17,PayPal,Monthly
1181,46,Male,Sweater,Clothing,51,North Dakota,M,Beige,Winter,,Yes,Express,Yes,43,Venmo,Bi-Weekly
1182,34,Male,Skirt,Clothing,93,Montana,L,Teal,Winter,3.9,No,2-Day Shipping,No,41,Bank Transfer,Annually
1183,27,Male,Scarf,Accessories,90,Colorado,M,Blue,Spring,4.5,Yes,Standard,Yes,44,PayPal,Monthly
1184,65,Other,Laptop,Electronics,0,Los Angeles,,White,Autumn,,Yes,Express,Yes,35,Credit Card,Weekly
1185,40,Other,Headphones,Clothing,988,New York,L,White,Winter,,No,Express,No,,Cash,Weekly
1186,18,Male,Boots,Footwear,73,South Carolina,L,Gold,Fall,3.8,No,Free Shipping,Yes,15,Venmo,Quarterly
1187,62,Male,Coat,Outerwear,37,New Jersey,XL,Magenta,Spring,4.8,No,Standard,Yes,32,Debit Card,Every 3 Months
1188,23,Female,Pants,Clothing,42,Montana,L,Black,Summer,4,No,Store Pickup,No,34,Bank Transfer,Weekly
1189,26,Male,Jacket,Outerwear,70,South Dakota,M,Magenta,Fall,4.4,Yes,Store Pickup,Yes,40,Debit Card,Fortnightly
1190,28,Female,Handbag,Accessories,52,West Virginia,M,Green,Fall,2.9,No,2-Day Shipping,No,35,Venmo,Quarterly
1191,18,Female,Watch,Electronics,0,Phoenix,,White,Autumn,5,No,Standard,No,15,Credit Card,Weekly
1192,35,Male,T-shirt,Clothing,51,Minnesota,M,Olive,Spring,3.1,No,Next Day Air,No,31,Debit Card,Bi-Weekly
1193,58,Female,Shirt,Clothing,63,Oregon,L,White,Winter,3.6,No,Free Shipping,No,7,Debit Card,Bi-Weekly
1194,65,Female,Scarf,Accessories,37,Wisconsin,L,Green,Fall,4.5,No,Standard,No,38,Venmo,Annually
1195,55,Female,Phone,Electronics,387,Los Angeles,,White,Winter,,No,Standard,No,9,Credit Card,Quarterly
1196,70,Male,Jeans,Clothing,58,Vermont,L,Brown,Fall,2.6,No,2-Day Shipping,No,18,Venmo,Monthly
1197,29,Male,Sunglasses,Accessories,47,South Dakota,S,Gray,Fall,3.5,No,Free Shipping,No,17,Debit Card,Bi-Weekly
1198,21,Male,Coat,Outerwear,34,Hawaii,XL,Lavender,Fall,4.3,No,Standard,No,30,Bank Transfer,Weekly
1199,56,Female,T-shirt,Clothing,59,Tennessee,M,Magenta,Fall,3.4,No,2-Day Shipping,No,26,Cash,Annually
1200,65,Male,Skirt,Clothing,21,Connecticut,L,Cyan,Winter,3.7,No,2-Day Shipping,No,6,Venmo,Weekly
1201,46,Female,Belt,Accessories,36,Hawaii,S,Teal,Summer,3,No,Express,No,21,Cash,Bi-Weekly
1202,42,Male,Sandals,Footwear,20,Iowa,S,Olive,Winter,4.8,No,Next Day Air,No,46,PayPal,Bi-Weekly
